,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,bIsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus,ItemId
447,2020-07-06 14:28:35,7290100240137,1,*מבצע* בדין תרסיס מי,זוהר דליה - 3P Local,ישראל,BADIN,מיליליטרים,500.00,"100 מ""ל",0,לא ידוע,12.90,0.0258,1,1,16889
448,2020-07-06 14:28:42,8711700796712,1,*מבצע* אקס ג'ל רחצה,יוניליוור גרמניה (בו,גרמניה,AXE,מיליליטרים,400.00,"100 מ""ל",0,לא ידוע,7.90,0.0198,1,1,17070
449,2020-07-06 16:44:35,7290008804189,1,*מבצע* קברנה סדרה אז,יקבי כרמל,ישראל,גליל עליון,מיליליטרים,750.00,"100 מ""ל",0,לא ידוע,49.90,0.0665,1,1,38533
450,2020-07-07 11:47:28,77975010167,1,*מבצע* מקלוני חיטה ב,סניידרס,ארצות הברית,סניידרס,גרמים,340.00,100 גרם,0,לא ידוע,13.90,0.0409,1,1,35171
451,2020-07-08 12:21:40,7290106663503,1,*מבצע* קונפיטורה ליי,"בית אל מזון בע""מ",ישראל,יד מרדכי,גרמים,230.00,100 גרם,0,לא ידוע,10.90,0.0474,1,1,14043
452,2020-07-08 12:21:50,7290110563929,1,*מבצע* אנרג'י חטיפי,שטראוס,ישראל,אנרגי,גרמים,144.00,100 גרם,0,לא ידוע,10.90,0.0757,1,1,37662
453,2020-07-09 08:01:03,7290013361981,1,*מבצע* ציפס קיטרינג,"פרי הגליל בע""""מ",ישראל,פרי הגליל,קילוגרמים,2.00,"ק""ג     ",0,לא ידוע,18.90,9.4500,1,1,14389
454,2020-07-09 08:01:03,7290013361998,1,*מבצע* סטייק ציפס 2,"פרי הגליל בע""""מ",ישראל,פרי הגליל,קילוגרמים,2.00,"ק""ג     ",0,לא ידוע,18.90,9.4500,1,1,14390
455,2020-07-09 08:01:03,7290015005548,1,*מבצע* ציפס זיג זג 2,"פרי הגליל בע""""מ",ישראל,פרי הגליל,קילוגרמים,2.00,"ק""ג     ",0,לא ידוע,18.90,9.4500,1,1,33835
456,2020-07-12 15:32:51,8692952157165,1,מאג וואלה זכוכית 300,לא ידוע,לא ידוע,מאג וואלה זכוכית 300,יח',1.00,יח',0,לא ידוע,7.90,7.9000,1,1,63072
457,2020-07-14 16:05:24,7290000556291,1,קופון אפליקציה סבון,לא ידוע,לא ידוע,קופון אפליקציה סבון,יח,1.00,יח,0,לא ידוע,0.01,0.0100,1,1,63099
458,2020-07-14 16:05:24,7290000545882,1,קופון אפליקציה מולר,לא ידוע,לא ידוע,קופון אפליקציה מולר,יח,1.00,יח,0,לא ידוע,0.01,0.0100,1,1,63100
459,2020-07-16 17:04:20,7290000319131,1,*מבצע* נקניקיות עוף,מעדני יחיעם,ישראל,יחיעם,גרמים,400.00,100 גרם,0,לא ידוע,9.90,0.0248,1,1,41540
460,2020-07-19 09:54:00,7290005426964,1,*מבצע* סנובון כחול ש,סנו,ישראל,סנובון,גרמים,165.00,100 גרם,0,לא ידוע,12.90,0.0782,1,1,38971
461,2020-07-19 10:39:10,7290102398782,1,משקה סויה קלאסי משק,ואל סויה,איטליה,משק,ליטרים,1.00,ליטר    ,0,לא ידוע,10.90,10.9000,1,1,60333
462,2020-07-19 10:39:10,7290102398799,1,משקה סויה במתיקות מו,ואל סויה,איטליה,משק,ליטרים,1.00,ליטר    ,0,לא ידוע,10.90,10.9000,1,1,60334
463,2020-07-19 15:56:57,7290013145246,1,*מבצע* גרעין חמנייה,מימונס אפיה,ישראל,א.ל ייצור ושיווק תבלינים,גרמים,100.00,100 גרם,0,לא ידוע,5.30,0.0530,1,1,20256
464,2020-07-20 08:30:41,7290110321604,1,פיראוס בולגרית קוביו,תנובה,ישראל,פיראוס,גרמים,200.00,100 גרם,0,לא ידוע,19.90,0.0995,1,1,37835
465,2020-07-20 08:30:41,7290004135614,1,פיראוס בולגרית מעודנ,תנובה,ישראל,פיראוס,גרמים,250.00,100 גרם,0,לא ידוע,20.90,0.0836,1,1,40638
